FIPS code,State Abbreviation,State Name,County,Weekly Cases,Weekly Deaths,Tests performed 7-day rolling average,7-day Percent Positivity,New Admissions Confirmed COVID-19 per 100000 Population Last 7 Days,Percentage of staffed adult inpatient beds used by confirmed COVID-19 patients over a trailing 7 day period,Percentage of staffed adult ICU beds used by confirmed COVID-19 patients over a trailing 7 day period,Date,Report date window start,Report date window end,Health Service Area Number
6073,CA,California,San Diego County,0,0,748.71,12.75,0,0,0,2020/4/7,2020/4/1,2020/4/7,774
6073,CA,California,San Diego County,720,22,712.71,11.97,0,0,0,2020/4/8,2020/4/2,2020/4/8,774
6073,CA,California,San Diego County,0,0,653.29,10.52,0,0,0,2020/4/9,2020/4/3,2020/4/9,774
6073,CA,California,San Diego County,0,0,626.14,10.34,0,0,0,2020/4/10,2020/4/4,2020/4/10,774
6073,CA,California,San Diego County,0,0,632,10.19,0,0,0,2020/4/11,2020/4/5,2020/4/11,774
6073,CA,California,San Diego County,0,0,628.86,10.56,0,0,0,2020/4/12,2020/4/6,2020/4/12,774
6073,CA,California,San Diego County,0,0,640.43,10.24,0,0,0,2020/4/13,2020/4/7,2020/4/13,774
6073,CA,California,San Diego County,0,0,627.57,9.9,0,0,0,2020/4/14,2020/4/8,2020/4/14,774
6073,CA,California,San Diego County,476,22,610.86,9.75,0,0,0,2020/4/15,2020/4/9,2020/4/15,774
6073,CA,California,San Diego County,0,0,606.14,9.8,0,0,0,2020/4/16,2020/4/10,2020/4/16,774
6073,CA,California,San Diego County,0,0,606.43,9.73,0,0,0,2020/4/17,2020/4/11,2020/4/17,774
6073,CA,California,San Diego County,0,0,620,9.93,0,0,0,2020/4/18,2020/4/12,2020/4/18,774
6073,CA,California,San Diego County,0,0,620.86,9.57,0,0,0,2020/4/19,2020/4/13,2020/4/19,774
6073,CA,California,San Diego County,0,0,632.29,9.24,0,0,0,2020/4/20,2020/4/14,2020/4/20,774
6073,CA,California,San Diego County,0,0,692.29,9.49,0,0,0,2020/4/21,2020/4/15,2020/4/21,774
6073,CA,California,San Diego County,504,34,762.43,9.89,0,0,0,2020/4/22,2020/4/16,2020/4/22,774
6073,CA,California,San Diego County,0,0,834.71,11.02,0,0,0,2020/4/23,2020/4/17,2020/4/23,774
6073,CA,California,San Diego County,0,0,894,10.98,0,0,0,2020/4/24,2020/4/18,2020/4/24,774
6073,CA,California,San Diego County,0,0,975.29,11.82,0,0,0,2020/4/25,2020/4/19,2020/4/25,774
6073,CA,California,San Diego County,0,0,1013.86,11.43,0,0,0,2020/4/26,2020/4/20,2020/4/26,774
6073,CA,California,San Diego County,0,0,1058.14,11.18,0,0,0,2020/4/27,2020/4/21,2020/4/27,774
6073,CA,California,San Diego County,0,0,1131.29,11.19,0,0,0,2020/4/28,2020/4/22,2020/4/28,774
6073,CA,California,San Diego County,880,31,1187.43,11.06,0,0,0,2020/4/29,2020/4/23,2020/4/29,774
6073,CA,California,San Diego County,0,0,1219.86,10.21,0,0,0,2020/4/30,2020/4/24,2020/4/30,774
6073,CA,California,San Diego County,0,0,1268.29,10.07,0,0,0,2020/5/1,2020/4/25,2020/5/1,774
6073,CA,California,San Diego County,0,0,1269.86,9.19,0,0,0,2020/5/2,2020/4/26,2020/5/2,774
6073,CA,California,San Diego County,0,0,1295.43,9.41,0,0,0,2020/5/3,2020/4/27,2020/5/3,774
6073,CA,California,San Diego County,0,0,1337.86,9.6,0,0,0,2020/5/4,2020/4/28,2020/5/4,774
6073,CA,California,San Diego County,0,0,1366.14,9.2,0,0,0,2020/5/5,2020/4/29,2020/5/5,774
6073,CA,California,San Diego County,846,32,1473.14,8.72,0,0,0,2020/5/6,2020/4/30,2020/5/6,774
6073,CA,California,San Diego County,0,0,1547.86,8.73,0,0,0,2020/5/7,2020/5/1,2020/5/7,774
6073,CA,California,San Diego County,0,0,1596,8.4,0,0,0,2020/5/8,2020/5/2,2020/5/8,774
6073,CA,California,San Diego County,0,0,1659.43,8.25,0,0,0,2020/5/9,2020/5/3,2020/5/9,774
6073,CA,California,San Diego County,0,0,1693.43,8.25,0,0,0,2020/5/10,2020/5/4,2020/5/10,774
6073,CA,California,San Diego County,0,0,1736.71,7.86,0,0,0,2020/5/11,2020/5/5,2020/5/11,774
6073,CA,California,San Diego County,0,0,1806.29,7.6,0,0,0,2020/5/12,2020/5/6,2020/5/12,774
6073,CA,California,San Diego County,905,25,1784.57,7.32,0,0,0,2020/5/13,2020/5/7,2020/5/13,774
6073,CA,California,San Diego County,0,0,1826,7.17,0,0,0,2020/5/14,2020/5/8,2020/5/14,774
6073,CA,California,San Diego County,0,0,2031,6.68,0,0,0,2020/5/15,2020/5/9,2020/5/15,774
6073,CA,California,San Diego County,0,0,2100,6.67,0,0,0,2020/5/16,2020/5/10,2020/5/16,774
6073,CA,California,San Diego County,0,0,2166.14,6.51,0,0,0,2020/5/17,2020/5/11,2020/5/17,774
6073,CA,California,San Diego County,0,0,2169.29,6.47,0,0,0,2020/5/18,2020/5/12,2020/5/18,774
6073,CA,California,San Diego County,0,0,2245,6.31,0,0,0,2020/5/19,2020/5/13,2020/5/19,774
6073,CA,California,San Diego County,961,47,2311.14,6.12,0,0,0,2020/5/20,2020/5/14,2020/5/20,774
6073,CA,California,San Diego County,0,0,2350.86,5.88,0,0,0,2020/5/21,2020/5/15,2020/5/21,774
6073,CA,California,San Diego County,0,0,2453.14,5.85,0,0,0,2020/5/22,2020/5/16,2020/5/22,774
6073,CA,California,San Diego County,0,0,2559,5.45,0,0,0,2020/5/23,2020/5/17,2020/5/23,774
6073,CA,California,San Diego County,0,0,2682.43,5.1,0,0,0,2020/5/24,2020/5/18,2020/5/24,774
6073,CA,California,San Diego County,0,0,2835.86,4.84,0,0,0,2020/5/25,2020/5/19,2020/5/25,774
6073,CA,California,San Diego County,0,0,2879.57,4.83,0,0,0,2020/5/26,2020/5/20,2020/5/26,774
6073,CA,California,San Diego County,856,27,2913,4.81,0,0,0,2020/5/27,2020/5/21,2020/5/27,774
6073,CA,California,San Diego County,0,0,3050.71,4.99,0,0,0,2020/5/28,2020/5/22,2020/5/28,774
6073,CA,California,San Diego County,0,0,3056.71,5.17,0,0,0,2020/5/29,2020/5/23,2020/5/29,774
6073,CA,California,San Diego County,0,0,3050.57,5.04,0,0,0,2020/5/30,2020/5/24,2020/5/30,774
6073,CA,California,San Diego County,0,0,3114.71,5.26,0,0,0,2020/5/31,2020/5/25,2020/5/31,774
6073,CA,California,San Diego County,0,0,3221.86,5.29,0,0,0,2020/6/1,2020/5/26,2020/6/1,774
6073,CA,California,San Diego County,0,0,3255.86,5.05,0,0,0,2020/6/2,2020/5/27,2020/6/2,774
6073,CA,California,San Diego County,792,27,3449.71,5.04,0,0,0,2020/6/3,2020/5/28,2020/6/3,774
6073,CA,California,San Diego County,0,0,3569.14,4.84,0,0,0,2020/6/4,2020/5/29,2020/6/4,774
6073,CA,California,San Diego County,0,0,3467.43,4.72,0,0,0,2020/6/5,2020/5/30,2020/6/5,774
6073,CA,California,San Diego County,0,0,3616,4.69,0,0,0,2020/6/6,2020/5/31,2020/6/6,774
6073,CA,California,San Diego County,0,0,3575,4.7,0,0,0,2020/6/7,2020/6/1,2020/6/7,774
6073,CA,California,San Diego County,0,0,3450.86,4.82,0,0,0,2020/6/8,2020/6/2,2020/6/8,774
6073,CA,California,San Diego County,0,0,3433.14,4.8,0,0,0,2020/6/9,2020/6/3,2020/6/9,774
6073,CA,California,San Diego County,1055,25,3286.71,4.68,0,0,0,2020/6/10,2020/6/4,2020/6/10,774
6073,CA,California,San Diego County,0,0,3286.29,4.54,0,0,0,2020/6/11,2020/6/5,2020/6/11,774
6073,CA,California,San Diego County,0,0,3438.14,4.43,0,0,0,2020/6/12,2020/6/6,2020/6/12,774
6073,CA,California,San Diego County,0,0,3440.29,4.6,0,0,0,2020/6/13,2020/6/7,2020/6/13,774
6073,CA,California,San Diego County,0,0,3573.71,4.42,0,0,0,2020/6/14,2020/6/8,2020/6/14,774
6073,CA,California,San Diego County,0,0,3854.29,4.28,0,0,0,2020/6/15,2020/6/9,2020/6/15,774
6073,CA,California,San Diego County,0,0,4047.57,4.21,0,0,0,2020/6/16,2020/6/10,2020/6/16,774
6073,CA,California,San Diego County,1002,22,4239.57,4.43,0,0,0,2020/6/17,2020/6/11,2020/6/17,774
6073,CA,California,San Diego County,0,0,4232.71,4.63,0,0,0,2020/6/18,2020/6/12,2020/6/18,774
6073,CA,California,San Diego County,0,0,3983.29,5.14,0,0,0,2020/6/19,2020/6/13,2020/6/19,774
6073,CA,California,San Diego County,0,0,3836.86,5.58,0,0,0,2020/6/20,2020/6/14,2020/6/20,774
6073,CA,California,San Diego County,0,0,3675.43,6.13,0,0,0,2020/6/21,2020/6/15,2020/6/21,774
6073,CA,California,San Diego County,0,0,3441.57,6.92,0,0,0,2020/6/22,2020/6/16,2020/6/22,774
6073,CA,California,San Diego County,0,0,3369.29,7.78,0,0,0,2020/6/23,2020/6/17,2020/6/23,774
6073,CA,California,San Diego County,1565,18,3317.29,8.27,0,0,0,2020/6/24,2020/6/18,2020/6/24,774
6073,CA,California,San Diego County,0,0,3300.71,8.77,0,0,0,2020/6/25,2020/6/19,2020/6/25,774
6073,CA,California,San Diego County,0,0,3279,9.49,0,0,0,2020/6/26,2020/6/20,2020/6/26,774
6073,CA,California,San Diego County,0,0,2977.43,9.6,0,0,0,2020/6/27,2020/6/21,2020/6/27,774
6073,CA,California,San Diego County,0,0,2732.43,9.55,0,0,0,2020/6/28,2020/6/22,2020/6/28,774
6073,CA,California,San Diego County,0,0,2438.29,9.58,0,0,0,2020/6/29,2020/6/23,2020/6/29,774
6073,CA,California,San Diego County,0,0,2030.14,9.82,0,0,0,2020/6/30,2020/6/24,2020/6/30,774
6073,CA,California,San Diego County,2854,24,1595.29,10.43,0,0,0,2020/7/1,2020/6/25,2020/7/1,774
6073,CA,California,San Diego County,0,0,1270,11.41,0,0,0,2020/7/2,2020/6/26,2020/7/2,774
6073,CA,California,San Diego County,0,0,1058,9.38,0,0,0,2020/7/3,2020/6/27,2020/7/3,774
6073,CA,California,San Diego County,0,0,1393.43,9.44,0,0,0,2020/7/4,2020/6/28,2020/7/4,774
6073,CA,California,San Diego County,0,0,1883.14,9.08,0,0,0,2020/7/5,2020/6/29,2020/7/5,774
6073,CA,California,San Diego County,0,0,2270.43,9.05,0,0,0,2020/7/6,2020/6/30,2020/7/6,774
6073,CA,California,San Diego County,0,0,2921.86,9.05,0,0,0,2020/7/7,2020/7/1,2020/7/7,774
6073,CA,California,San Diego County,3430,34,3757.43,8.87,0,0,0,2020/7/8,2020/7/2,2020/7/8,774
6073,CA,California,San Diego County,0,0,4353.71,8.77,0,0,0,2020/7/9,2020/7/3,2020/7/9,774
6073,CA,California,San Diego County,0,0,5081.86,8.91,0,0,0,2020/7/10,2020/7/4,2020/7/10,774
6073,CA,California,San Diego County,0,0,5471.57,8.82,0,0,0,2020/7/11,2020/7/5,2020/7/11,774
6073,CA,California,San Diego County,0,0,5419.71,9.11,0,0,0,2020/7/12,2020/7/6,2020/7/12,774
6073,CA,California,San Diego County,0,0,5516.86,9.08,0,0,0,2020/7/13,2020/7/7,2020/7/13,774
6073,CA,California,San Diego County,0,0,5561.86,8.95,0,0,0,2020/7/14,2020/7/8,2020/7/14,774
6073,CA,California,San Diego County,3307,37,5578.86,9,0.8,0,50,2020/7/15,2020/7/9,2020/7/15,774
6073,CA,California,San Diego County,0,0,5593.57,8.79,1.3,0.2,48.5,2020/7/16,2020/7/10,2020/7/16,774
6073,CA,California,San Diego County,0,0,5683.57,8.47,1.9,0.4,42.3,2020/7/17,2020/7/11,2020/7/17,774
6073,CA,California,San Diego County,0,0,5578.29,8.15,2.6,0.6,40.5,2020/7/18,2020/7/12,2020/7/18,774
6073,CA,California,San Diego County,0,0,5680.86,7.94,3,0.9,40.9,2020/7/19,2020/7/13,2020/7/19,774
6073,CA,California,San Diego County,0,0,5848.86,7.74,3.9,7.4,40.6,2020/7/20,2020/7/14,2020/7/20,774
6073,CA,California,San Diego County,0,0,5953.14,7.59,4.2,7.7,40.5,2020/7/21,2020/7/15,2020/7/21,774
6073,CA,California,San Diego County,3635,51,5466.71,7.44,3.5,9.4,29.2,2020/7/22,2020/7/16,2020/7/22,774
6073,CA,California,San Diego County,0,0,5401.43,7.27,3.9,8.5,22.6,2020/7/23,2020/7/17,2020/7/23,774
6073,CA,California,San Diego County,0,0,5042.14,7.19,4.2,8.3,23.3,2020/7/24,2020/7/18,2020/7/24,774
6073,CA,California,San Diego County,0,0,4772.86,7.29,4.5,8.1,22.9,2020/7/25,2020/7/19,2020/7/25,774
6073,CA,California,San Diego County,0,0,4515.86,7.09,5.1,8.1,22.6,2020/7/26,2020/7/20,2020/7/26,774
6073,CA,California,San Diego County,0,0,4263.29,7,4.9,7.8,21.9,2020/7/27,2020/7/21,2020/7/27,774
6073,CA,California,San Diego County,0,0,3766.29,6.99,5.7,7.7,21.7,2020/7/28,2020/7/22,2020/7/28,774
6073,CA,California,San Diego County,3489,60,3942.86,6.57,6.6,7.6,21.7,2020/7/29,2020/7/23,2020/7/29,774
6073,CA,California,San Diego County,0,0,3643.57,6.79,6.6,7.3,21.3,2020/7/30,2020/7/24,2020/7/30,774
6073,CA,California,San Diego County,0,0,3842.29,7.07,6.6,7,20.8,2020/7/31,2020/7/25,2020/7/31,774
6073,CA,California,San Diego County,0,0,4067.86,7.23,6.4,6.7,20.4,2020/8/1,2020/7/26,2020/8/1,774
6073,CA,California,San Diego County,0,0,4070.71,7.26,6.2,6.5,20,2020/8/2,2020/7/27,2020/8/2,774
6073,CA,California,San Diego County,0,0,4046.71,7.28,6.4,6.4,20.2,2020/8/3,2020/7/28,2020/8/3,774
6073,CA,California,San Diego County,0,0,4392.29,6.84,6,6.2,19.9,2020/8/4,2020/7/29,2020/8/4,774
6073,CA,California,San Diego County,2551,21,4387.71,7,5.9,6.1,19.4,2020/8/5,2020/7/30,2020/8/5,774
6073,CA,California,San Diego County,0,0,4566.57,6.53,5.9,6,19,2020/8/6,2020/7/31,2020/8/6,774
6073,CA,California,San Diego County,0,0,4487.57,6.01,5.9,5.9,18.6,2020/8/7,2020/8/1,2020/8/7,774
6073,CA,California,San Diego County,0,0,4398,5.62,5.9,5.9,18.1,2020/8/8,2020/8/2,2020/8/8,774
6073,CA,California,San Diego County,0,0,4511.86,5.31,5.9,5.7,17.7,2020/8/9,2020/8/3,2020/8/9,774
6073,CA,California,San Diego County,0,0,4412.14,5.1,5.7,5.6,17.4,2020/8/10,2020/8/4,2020/8/10,774
6073,CA,California,San Diego County,0,0,4114.71,5.27,5.7,5.5,17.2,2020/8/11,2020/8/5,2020/8/11,774
6073,CA,California,San Diego County,2715,34,4133.71,4.85,5.3,5.4,17,2020/8/12,2020/8/6,2020/8/12,774
6073,CA,California,San Diego County,0,0,4108.57,4.71,4.8,5.3,17,2020/8/13,2020/8/7,2020/8/13,774
6073,CA,California,San Diego County,0,0,4185,4.53,4.9,5.1,16.8,2020/8/14,2020/8/8,2020/8/14,774
6073,CA,California,San Diego County,0,0,4201.57,4.27,4.8,4.9,16.6,2020/8/15,2020/8/9,2020/8/15,774
6073,CA,California,San Diego County,0,0,4164.71,4.3,4.7,4.7,16.6,2020/8/16,2020/8/10,2020/8/16,774
6073,CA,California,San Diego County,0,0,4309.71,4.39,4.9,4.6,16.4,2020/8/17,2020/8/11,2020/8/17,774
6073,CA,California,San Diego County,0,0,4625.14,4.05,4.9,4.5,15.6,2020/8/18,2020/8/12,2020/8/18,774
6073,CA,California,San Diego County,2112,31,4789.43,3.84,4.9,4.4,15.3,2020/8/19,2020/8/13,2020/8/19,774
6073,CA,California,San Diego County,0,0,4802.43,3.88,4.9,4.3,15.2,2020/8/20,2020/8/14,2020/8/20,774
6073,CA,California,San Diego County,0,0,4766.86,3.95,4.6,4.3,15.2,2020/8/21,2020/8/15,2020/8/21,774
6073,CA,California,San Diego County,0,0,4804.57,4.01,4.4,4.2,15.3,2020/8/22,2020/8/16,2020/8/22,774
6073,CA,California,San Diego County,0,0,4863.86,3.92,4.2,4.2,15,2020/8/23,2020/8/17,2020/8/23,774
6073,CA,California,San Diego County,0,0,4795,3.95,4.1,4.2,14.8,2020/8/24,2020/8/18,2020/8/24,774
6073,CA,California,San Diego County,0,0,4705.43,3.92,4.1,4.2,14.8,2020/8/25,2020/8/19,2020/8/25,774
6073,CA,California,San Diego County,1980,32,4567.57,4.14,4.1,4.2,14.6,2020/8/26,2020/8/20,2020/8/26,774
6073,CA,California,San Diego County,0,0,4631.86,4.19,4.4,4.2,14.4,2020/8/27,2020/8/21,2020/8/27,774
6073,CA,California,San Diego County,0,0,4573.86,4.21,4.7,4.2,14,2020/8/28,2020/8/22,2020/8/28,774
6073,CA,California,San Diego County,0,0,4502,4.28,5.2,4.3,13.7,2020/8/29,2020/8/23,2020/8/29,774
6073,CA,California,San Diego County,0,0,4390.57,4.37,5.8,4.3,13.6,2020/8/30,2020/8/24,2020/8/30,774
6073,CA,California,San Diego County,0,0,4441.43,4.21,5.9,4.3,13.7,2020/8/31,2020/8/25,2020/8/31,774
6073,CA,California,San Diego County,0,0,4436.43,4.36,5.9,4.3,13.6,2020/9/1,2020/8/26,2020/9/1,774
6073,CA,California,San Diego County,2033,23,4508.71,4.43,6,4.2,13.5,2020/9/2,2020/8/27,2020/9/2,774
6073,CA,California,San Diego County,0,0,4497.71,4.42,6.1,4.2,13.3,2020/9/3,2020/8/28,2020/9/3,774
6073,CA,California,San Diego County,0,0,4471.43,4.43,5.9,4.2,13.2,2020/9/4,2020/8/29,2020/9/4,774
6073,CA,California,San Diego County,0,0,4405.43,4.54,5.3,4.2,13.2,2020/9/5,2020/8/30,2020/9/5,774
6073,CA,California,San Diego County,0,0,4434.43,4.54,4.9,4.1,13.2,2020/9/6,2020/8/31,2020/9/6,774
6073,CA,California,San Diego County,0,0,4348.86,4.45,4.6,4,13.1,2020/9/7,2020/9/1,2020/9/7,774
6073,CA,California,San Diego County,0,0,4048.57,4.48,4.5,4,13,2020/9/8,2020/9/2,2020/9/8,774
6073,CA,California,San Diego County,2328,21,3990.43,4.45,4.8,4,13.1,2020/9/9,2020/9/3,2020/9/9,774
6073,CA,California,San Diego County,0,0,4062.86,4.38,4.5,4,13.5,2020/9/10,2020/9/4,2020/9/10,774
6073,CA,California,San Diego County,0,0,4124.14,4.27,4.7,4,13.7,2020/9/11,2020/9/5,2020/9/11,774
6073,CA,California,San Diego County,0,0,4339.86,3.99,4.9,4.1,13.7,2020/9/12,2020/9/6,2020/9/12,774
6073,CA,California,San Diego County,0,0,4443.29,3.83,4.9,4.2,13.7,2020/9/13,2020/9/7,2020/9/13,774
6073,CA,California,San Diego County,0,0,4513.43,3.8,4.8,4.2,13.5,2020/9/14,2020/9/8,2020/9/14,774
6073,CA,California,San Diego County,0,0,4917.86,3.69,4.9,4.2,13.5,2020/9/15,2020/9/9,2020/9/15,774
6073,CA,California,San Diego County,2224,33,5150.29,3.54,5,4.2,13.4,2020/9/16,2020/9/10,2020/9/16,774
6073,CA,California,San Diego County,0,0,5163.57,3.45,5,4.1,13.2,2020/9/17,2020/9/11,2020/9/17,774
6073,CA,California,San Diego County,0,0,5320.71,3.33,4.8,4.1,12.9,2020/9/18,2020/9/12,2020/9/18,774
6073,CA,California,San Diego County,0,0,5377.57,3.43,4.9,4,12.7,2020/9/19,2020/9/13,2020/9/19,774
6073,CA,California,San Diego County,0,0,5443.57,3.51,5,3.9,12.5,2020/9/20,2020/9/14,2020/9/20,774
6073,CA,California,San Diego County,0,0,5418.43,3.47,5,3.9,12.3,2020/9/21,2020/9/15,2020/9/21,774
6073,CA,California,San Diego County,0,0,5338.86,3.15,4.8,3.9,12.1,2020/9/22,2020/9/16,2020/9/22,774
6073,CA,California,San Diego County,2097,23,5272.43,2.56,4.5,3.9,11.6,2020/9/23,2020/9/17,2020/9/23,774
6073,CA,California,San Diego County,0,0,5270.14,2.01,4.5,3.8,11.3,2020/9/24,2020/9/18,2020/9/24,774
6073,CA,California,San Diego County,0,0,5082.86,1.47,4.5,3.8,11.3,2020/9/25,2020/9/19,2020/9/25,774
6073,CA,California,San Diego County,0,0,5000.71,0.84,4.8,3.8,11.4,2020/9/26,2020/9/20,2020/9/26,774
6073,CA,California,San Diego County,0,0,4631.14,0.43,4.6,3.7,11.3,2020/9/27,2020/9/21,2020/9/27,774
6073,CA,California,San Diego County,0,0,4150.57,0.2,4.7,3.7,11.3,2020/9/28,2020/9/22,2020/9/28,774
6073,CA,California,San Diego County,0,0,3608.14,0.12,4.9,3.6,11.3,2020/9/29,2020/9/23,2020/9/29,774
6073,CA,California,San Diego County,1958,16,3464.71,0.53,5.1,3.5,11.5,2020/9/30,2020/9/24,2020/9/30,774
6073,CA,California,San Diego County,0,0,3450.57,0.95,5.1,3.5,11.6,2020/10/1,2020/9/25,2020/10/1,774
6073,CA,California,San Diego County,0,0,3422.86,0.96,5.2,3.5,11.7,2020/10/2,2020/9/26,2020/10/2,774
6073,CA,California,San Diego County,0,0,3383,0.97,5.1,3.5,11.5,2020/10/3,2020/9/27,2020/10/3,774
6073,CA,California,San Diego County,0,0,3335.29,0.99,5.2,3.5,11.6,2020/10/4,2020/9/28,2020/10/4,774
6073,CA,California,San Diego County,0,0,3536.57,1.01,5.7,3.6,11.6,2020/10/5,2020/9/29,2020/10/5,774
6073,CA,California,San Diego County,0,0,4567.43,1.5,5.8,3.7,11.6,2020/10/6,2020/9/30,2020/10/6,774
6073,CA,California,San Diego County,1981,25,5186.86,1.78,5.9,3.7,11.5,2020/10/7,2020/10/1,2020/10/7,774
6073,CA,California,San Diego County,0,0,5796.14,1.97,5.9,3.8,11.4,2020/10/8,2020/10/2,2020/10/8,774
6073,CA,California,San Diego County,0,0,6301.14,2.35,5.7,3.8,11.1,2020/10/9,2020/10/3,2020/10/9,774
6073,CA,California,San Diego County,0,0,6369,2.53,5.4,3.8,10.8,2020/10/10,2020/10/4,2020/10/10,774
6073,CA,California,San Diego County,0,0,6510.14,2.52,5.4,3.7,10.4,2020/10/11,2020/10/5,2020/10/11,774
6073,CA,California,San Diego County,0,0,6452.57,2.5,4.9,3.6,10.3,2020/10/12,2020/10/6,2020/10/12,774
6073,CA,California,San Diego County,0,0,5281,2.35,4.9,3.6,10.4,2020/10/13,2020/10/7,2020/10/13,774
6073,CA,California,San Diego County,2354,34,4101.29,2.21,4.4,3.5,10.5,2020/10/14,2020/10/8,2020/10/14,774
6073,CA,California,San Diego County,0,0,3892.14,2.32,4.5,3.5,10.6,2020/10/15,2020/10/9,2020/10/15,774
6073,CA,California,San Diego County,0,0,4025.29,2.35,4.7,3.5,10.7,2020/10/16,2020/10/10,2020/10/16,774
6073,CA,California,San Diego County,0,0,4171.57,2.26,4.8,3.4,11.1,2020/10/17,2020/10/11,2020/10/17,774
6073,CA,California,San Diego County,0,0,4414.86,2.25,4.7,3.5,11.4,2020/10/18,2020/10/12,2020/10/18,774
6073,CA,California,San Diego County,0,0,4824.86,2.07,4.9,3.5,11.8,2020/10/19,2020/10/13,2020/10/19,774
6073,CA,California,San Diego County,0,0,5353.29,1.95,5,3.5,12,2020/10/20,2020/10/14,2020/10/20,774
6073,CA,California,San Diego County,2106,17,6468.57,2.18,5.3,3.5,12.1,2020/10/21,2020/10/15,2020/10/21,774
6073,CA,California,San Diego County,0,0,6642,2.26,5.1,3.5,12.1,2020/10/22,2020/10/16,2020/10/22,774
6073,CA,California,San Diego County,0,0,6768.29,2.39,4.9,3.4,12.2,2020/10/23,2020/10/17,2020/10/23,774
6073,CA,California,San Diego County,0,0,6702.43,2.63,4.8,3.3,12.2,2020/10/24,2020/10/18,2020/10/24,774
6073,CA,California,San Diego County,0,0,6635.57,2.62,4.6,3.1,12.2,2020/10/25,2020/10/19,2020/10/25,774
6073,CA,California,San Diego County,0,0,6462,2.68,4.4,3,12.2,2020/10/26,2020/10/20,2020/10/26,774
6073,CA,California,San Diego County,0,0,6143.29,2.79,4.2,3,12.2,2020/10/27,2020/10/21,2020/10/27,774
6073,CA,California,San Diego County,2398,20,5668.86,2.7,4.3,3,12.2,2020/10/28,2020/10/22,2020/10/28,774
6073,CA,California,San Diego County,0,0,5168,2.71,4.5,3,12.5,2020/10/29,2020/10/23,2020/10/29,774
6073,CA,California,San Diego County,0,0,4699.71,2.54,4.7,3.1,12.7,2020/10/30,2020/10/24,2020/10/30,774
6073,CA,California,San Diego County,0,0,4745.71,2.38,4.9,3.3,13.2,2020/10/31,2020/10/25,2020/10/31,774
6073,CA,California,San Diego County,0,0,4913.14,2.52,5,3.6,13.6,2020/11/1,2020/10/26,2020/11/1,774
6073,CA,California,San Diego County,0,0,5555.57,2.37,4.9,3.8,13.9,2020/11/2,2020/10/27,2020/11/2,774
6073,CA,California,San Diego County,0,0,6549.14,2.24,5.2,4,14.3,2020/11/3,2020/10/28,2020/11/3,774
6073,CA,California,San Diego County,2711,24,6914.14,2.44,5.6,4.3,14.8,2020/11/4,2020/10/29,2020/11/4,774
6073,CA,California,San Diego County,0,0,8079.43,2.87,5.7,4.6,15.2,2020/11/5,2020/10/30,2020/11/5,774
6073,CA,California,San Diego County,0,0,8664.43,3.11,6.1,4.8,15.5,2020/11/6,2020/10/31,2020/11/6,774
6073,CA,California,San Diego County,0,0,9082.43,3.51,6.6,4.9,15.6,2020/11/7,2020/11/1,2020/11/7,774
6073,CA,California,San Diego County,0,0,9450.29,3.7,7.1,5.1,15.7,2020/11/8,2020/11/2,2020/11/8,774
6073,CA,California,San Diego County,0,0,9463.71,3.92,7.6,5.2,15.9,2020/11/9,2020/11/3,2020/11/9,774
6073,CA,California,San Diego County,0,0,9172.86,4.09,7.7,5.3,16.2,2020/11/10,2020/11/4,2020/11/10,774
6073,CA,California,San Diego County,3607,14,9203.29,4.03,7.7,5.4,16.3,2020/11/11,2020/11/5,2020/11/11,774
6073,CA,California,San Diego County,0,0,8931.57,3.49,8.4,5.5,16.5,2020/11/12,2020/11/6,2020/11/12,774
6073,CA,California,San Diego County,0,0,9329.43,2.73,8.9,5.5,16.7,2020/11/13,2020/11/7,2020/11/13,774
6073,CA,California,San Diego County,0,0,9581.86,1.92,9.1,5.6,17.1,2020/11/14,2020/11/8,2020/11/14,774
6073,CA,California,San Diego County,0,0,10206,1.34,9.5,5.7,17.7,2020/11/15,2020/11/9,2020/11/15,774
6073,CA,California,San Diego County,0,0,10649.29,1.41,10,5.9,18.2,2020/11/16,2020/11/10,2020/11/16,774
6073,CA,California,San Diego County,0,0,11598.29,1.8,10.8,6.1,18.8,2020/11/17,2020/11/11,2020/11/17,774
6073,CA,California,San Diego County,5604,18,12833.29,2.3,11.7,6.2,19.4,2020/11/18,2020/11/12,2020/11/18,774
6073,CA,California,San Diego County,0,0,13086.14,2.88,12.2,6.5,19.8,2020/11/19,2020/11/13,2020/11/19,774
6073,CA,California,San Diego County,0,0,13628.71,3.56,12.4,6.7,20.3,2020/11/20,2020/11/14,2020/11/20,774
6073,CA,California,San Diego County,0,0,14625.29,3.93,13.3,7,20.8,2020/11/21,2020/11/15,2020/11/21,774
6073,CA,California,San Diego County,0,0,14891.71,4.05,14.1,7.3,21.4,2020/11/22,2020/11/16,2020/11/22,774
6073,CA,California,San Diego County,0,0,15104,3.87,14.8,7.6,21.9,2020/11/23,2020/11/17,2020/11/23,774
6073,CA,California,San Diego County,0,0,15119.43,3.38,15.5,7.9,22.4,2020/11/24,2020/11/18,2020/11/24,774
6073,CA,California,San Diego County,8561,51,15662.43,2.92,16.1,8.3,23.1,2020/11/25,2020/11/19,2020/11/25,774
6073,CA,California,San Diego County,0,0,15808.57,2.27,17,8.8,23.9,2020/11/26,2020/11/20,2020/11/26,774
